Target_ID,Prot,e_Prot,Good,EB?,flare_rate,age,Teff,Bp-Rp,mass,e_mass,Vmag,e_Vmag,Jmag,e_Jmag,Kmag,e_Kmag
440726089.0,13.039970807040104,0.47226159552778174,0.0,,0.032463872669477194,127.4,3007.0,3.3916000000000004,0.177973,0.0207768,nan,nan,14.501,0.035,13.618,0.044
440726335.0,1.2859107189396717,0.007826645800013967,0.0,,0.032279972088541456,127.4,3421.0,2.519800000000002,0.445974,0.0205594,16.08,0.2,12.449,0.024,11.574,0.02
440726384.0,8.361737168110874,0.5658845621910814,0.0,,0.12522168825799562,127.4,3286.0,2.786400000000002,0.40234,0.0206622,16.82,0.2,12.823,0.022,11.911,0.018
440726596.0,3.442748183170744,0.7998240886346553,0.0,,0.07985457500015344,127.4,3172.0,3.0226999999999986,0.304318,0.0206979,nan,nan,13.476,0.024,12.536,0.024
440726874.0,14.182152245371274,0.3951317698996742,0.0,,0.04873207611113592,127.4,2977.0,3.4680999999999997,0.163857,0.0210684,19.95,0.2,14.856,0.034,13.87,0.052
440726875.0,7.668765274520568,0.7792027756888035,0.0,,0.016241187650813477,127.4,2953.0,3.5328000000000017,0.155913,0.0208451,nan,nan,14.783,0.039,13.785,0.047
440727107.0,0.443110159804236,0.0009191780455297371,0.0,,0.17649755242940163,127.4,3201.0,2.962299999999999,0.303369,0.0209447,18.4,0.2,13.394,0.023,12.553,0.024
440727327.0,14.13291109154233,0.2640156637935216,0.0,,0.04549459128603608,127.4,3135.0,3.1015000000000015,0.237201,0.0210982,nan,nan,14.147,0.028,13.212,0.03
440728056.0,9.104557972453728,0.938708655748736,0.0,,0.03246062521180895,127.4,2948.0,3.5462000000000025,0.127712,0.0212002,nan,nan,15.168,0.045,14.23,0.065
448590406.0,7.028695442425671,0.053768367497535496,0.0,,0.11856614547827514,10.0,nan,5.169899999999998,0.177582,0.0202119,nan,nan,12.686,0.026,11.503,0.023
449351034.0,7.778087861714213,1.7591088947509927,0.0,,0.029233822312725415,10.0,2855.0,3.8980999999999995,0.128527,0.0206376,nan,nan,14.518,0.032,13.369,0.036
449666278.0,2.760117591014013,0.24779579490236758,0.0,,0.010286023707137597,5.0,7929.0,0.32089999999999996,1.9,0.30016,8.278,0.002,7.812,0.02,7.728,0.029
454642722.0,6.452603371954132,0.5046890114792744,0.0,,0.07638041690977562,5.0,3040.0,3.3146000000000004,0.617729,0.0205727,nan,nan,12.155,0.024,11.183,0.023
454875770.0,6.776041209213698,1.7871790442220383,0.0,,0.06274503158786247,5.0,3513.0,2.3579999999999988,0.432434,0.0207086,17.0264,0.0462,13.454,0.028,12.577,0.027
454961107.0,7.699363897902924,0.7699363897902924,0.0,,0.07881699832212731,5.0,5263.0,1.0837000000000003,0.9,0.109573,12.033,0.032,10.383,0.024,9.906,0.019
455321735.0,7.47764379507717,1.339322381968601,0.0,,0.7684516128961235,5.0,7612.0,0.5029000000000003,1.77,0.304028,9.406,0.003,8.596,0.032,8.471,0.029
456204149.0,15.986336403110332,4.284989017931171,0.0,,0.03760576621748668,79.0,3128.0,3.1182,0.396807,0.0209094,nan,nan,13.41,0.024,12.45,0.018
456236187.0,11.220997529787429,2.561820772174711,0.0,,0.17363419893642293,126.0,3394.0,2.571299999999999,0.402008,0.0218774,17.9155,0.0513,14.003,0.028,13.115,0.037
458753724.0,12.746972816292017,3.313212017767145,0.0,,0.13726466283779903,79.0,3460.0,2.4488000000000003,0.51649,0.0206559,16.47,0.2,12.539,0.029,11.694,0.022
458780733.0,13.91396574856185,0.4036317915799955,0.0,,0.07602956705385427,79.0,3354.0,2.6493,0.487995,0.0207872,16.9219,0.0468,12.76,0.027,11.91,0.02
458783116.0,7.002358093193026,1.1745248609236612,0.0,,0.07428363922199653,79.0,3587.0,2.241500000000002,0.560853,0.0203727,15.683,0.16,12.362,0.025,11.433,0.018
4639431.0,0.5811330436805852,0.0025068369872538556,0.0,,0.5303422091070047,50.0,3174.0,3.019099999999998,0.386184,0.0204406,16.989,1.133,12.289,0.024,11.399,0.023
46424743.0,6.971141011785913,0.2767622481496824,0.0,,0.2372175642000003,127.4,3443.0,2.4807000000000006,0.466655,0.0204632,16.66,0.2,12.355,0.021,11.484,0.018
46436893.0,4.203105342617756,1.1248825766429842,0.0,,0.0,120.0,9025.0,0.1052199999999992,2.28,0.321086,8.58,0.03,8.382,0.027,8.333,0.027
46476242.0,3.2012957624849174,0.4663647135260821,0.0,,0.03696936655105767,127.4,3419.0,2.524099999999999,0.361734,0.0216179,17.855,0.0491,14.028,0.026,13.106,0.03
46481147.0,13.037283497191723,0.07381617834520335,0.0,,0.016244362314916955,127.4,3044.0,3.3034,0.202424,0.0209356,nan,nan,14.2,0.027,13.295,0.036
46501476.0,13.453882749130099,3.3051024965741638,0.0,,0.09659760324633457,127.4,3285.0,2.7875999999999994,0.372715,0.0209181,17.51,0.2,13.327,0.024,12.422,0.024
46503113.0,12.847286280767934,0.5613085935754276,0.0,,0.016243317889683136,127.4,2903.0,3.6873999999999967,0.148969,0.0208321,nan,nan,14.845,0.035,13.961,0.055
46503283.0,16.803540334731206,4.2849890179311885,0.0,,0.03247634406663106,127.4,3003.0,3.4022000000000006,0.188628,0.0209051,nan,nan,14.458,0.031,13.496,0.035
454404691.0,12.784311507377407,1.4362522203963828,0.0,,0.327774604625291,5.0,3980.0,1.997300000000001,0.62,0.0840072,13.901,0.183,10.303,0.022,9.227,0.023
