ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,e_pmRA,e_pmDEC,plx,e_plx,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,contratio,duplicate_id,gaiabp,e_gaiabp,gaiarp,e_gaiarp,e_RA,e_Dec,dstArcSec,moca_aid,moca_mtid,designation,age,eage,sep,n_sectors
67829751,56.2707940370748,23.7684970341114,20.8968,-46.1714,15.6537,STAR,tmgaia2,20190415,0.226378,0.153353,7.45844,0.121395,19.2,0.2,13.755,0.025,13.175,0.031,12.839,0.024,3101.0,157.0,4.94043,0.00553161,nan,nan,0.286946,0.00953367,0.261795,0.0206937,11.0805,0.22683,DWARF,0.0068596527,0.001857115,133.617,2.1845,0.128729,0.0308412537,,18.938,0.026711,15.7619,0.006787,3.58728200683841,2.37800803358413,0.0,PLE,CM,2MASS J03450499+2346067,127.4,8.15,0.00022526121203489345,3.0
67829849,56.4603450893432,23.8739524982699,19.8707,-44.6551,12.3214,STAR,tmgaia2,20190415,0.0433525,0.028544,7.22863,0.0234719,13.61,0.137,11.02,0.02,10.382,0.022,10.219,0.019,4639.51,136.984,4.87089,0.10455,0.116679,0.012689,0.521582,0.0457588,0.737,0.0840762,5.19398,1.64745,DWARF,0.113560624,0.0101097552,137.788,0.449,0.0683134,0.329572976,,13.9449,0.003493,12.2626,0.002092,0.687168178273695,0.44260445558684,0.0,PLE,HM,Gaia DR2 65214856439472640,127.4,8.15,0.00021721841756541343,3.0
67829860,56.4539189598268,23.8528877571571,21.2453,-45.3115,12.662,STAR,tmgaia2,20190415,0.0490052,0.0324273,7.40814,0.0258543,14.108,0.183,11.476,0.02,10.822,0.022,10.661,0.019,3989.0,157.0,4.6443,0.0108999,nan,nan,0.608196,0.0179731,0.594725,0.0202261,2.64354,0.144668,DWARF,0.0843797,0.0183497984,134.463,0.471,0.527094,0.0140312593,,14.4426,0.003374,12.663,0.00166,0.776722443632513,0.502804830539914,0.0,PLE,HM,OW Tau,127.4,8.15,0.0002224155712391881,3.0
67829874,56.4966376488576,23.8130760386937,20.5873,-46.9681,15.6991,STAR,tmgaia2,20190415,0.229854,0.179221,7.40141,0.128431,18.2263,0.0487,13.919,0.024,13.358,0.033,13.07,0.023,3407.0,157.0,4.96782,0.00875761,nan,nan,0.264201,0.00888443,0.236385,0.0206183,12.8179,0.172361,DWARF,0.008473292,0.00214407314,134.651,2.347,0.147541,0.00144338713,,18.3041,0.018096,15.7581,0.003408,3.64286290067807,2.7790055821418,0.0,PLE,CM,Cl* Melotte 22 HHJ 127,127.4,8.15,0.00022787499494442305,3.0
67829906,56.4141738088631,23.7542977721392,22.7627,-45.4693,11.0511,STAR,tmgaia2,20190415,0.44743,0.342338,7.34693,0.223131,12.306,0.103,9.767,0.02,9.224,0.026,9.007,0.02,5399.74,142.249,4.1978,0.13811,0.017,0.036,1.27712,0.166683,0.938,0.121935,0.450302,0.222303,DWARF,1.24925709,0.2657685,135.788,4.1515,0.643648,0.004710956,,12.6485,0.006762,11.019,0.005745,7.08977219460143,5.30825885093043,0.0,PLE,CM,V1041 Tau,127.4,8.15,0.0002257825731780378,3.0
67829960,56.4627155412549,23.6212845338646,nan,nan,15.9242,STAR,tmgaia2,20190415,nan,nan,nan,nan,18.175,0.0852,10.647,nan,10.084,nan,12.575,0.159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,,18.1131,0.077574,15.5645,0.022227,0.158445424026943,0.0935388662174993,0.0,PLE,CM,2MASS J03455101+2337170,127.4,8.15,6.773527716252083e-06,3.0
67830013,56.4697880819318,23.4650798900841,19.8382,-46.2443,14.9499,STAR,tmgaia2,20190415,0.245028,0.146885,7.2383,0.10907,nan,nan,13.25,0.025,12.581,0.024,12.307,0.022,3226.0,157.0,4.86576,0.00165328,nan,nan,0.358413,0.0115602,0.343923,0.0208585,7.46982,0.269433,DWARF,0.0125348652,0.003268556,137.655,2.083,0.120982,0.300111562,,17.9469,0.02113,15.0377,0.007573,3.88028189919238,2.27754231766029,0.0,PLE,CM,V747 Tau,127.4,8.15,0.00022366924318067044,3.0
67830039,56.5171925201562,23.4055214849402,19.1214,-45.4124,11.6879,STAR,tmgaia2,20190415,0.1027,0.0584402,7.35269,0.0481114,12.707,0.126,10.54,0.02,10.014,0.021,9.836,0.017,4477.06,117.75,4.21471,0.09514,0.0112018,0.00903268,1.08355,0.0950352,0.702,0.0788778,0.551816,0.158784,DWARF,0.42497322,0.03796395,135.48,0.89,0.3149,0.00277005578,,13.0486,0.015234,11.6516,0.011697,1.62626733332824,0.906166487163417,0.0,PLE,CM,Gaia DR2 64981137202021376,127.4,8.15,0.0002189698951064877,3.0
67830070,56.4285982234983,23.3367909855839,21.3849,-45.4262,15.9648,STAR,tmgaia2,20190415,0.333721,0.173898,7.68434,0.162293,nan,nan,14.157,0.027,13.547,0.027,13.19,0.026,3085.0,157.0,4.99408,0.0111344,nan,nan,0.244304,0.00869287,0.214722,0.0207273,14.726,0.146255,DWARF,0.00487053348,0.00134729664,129.744,2.7545,0.0535749,0.009622355,,19.2862,0.036386,16.0755,0.005493,5.28365530682614,2.69655955003908,0.0,PLE,HM,EPIC 211023004,127.4,8.15,0.00022308561271845083,3.0
67830071,56.4580657041399,23.3291716657379,19.5463,-46.0589,16.6263,STAR,tmgaia2,20190415,0.678371,0.333152,6.81905,0.288274,nan,nan,14.564,0.028,13.993,0.045,13.608,0.029,2956.0,160.0,5.01484,0.00647249,nan,nan,0.229876,0.0110229,0.199417,0.0220212,16.4165,0.541783,DWARF,0.00363496039,0.00114585611,146.463,6.248,0.14285,nan,,20.2869,0.100473,16.7612,0.005256,10.7401349274951,5.16594488409964,0.0,PLE,HM,EPIC 211022535,127.4,8.15,0.00022231443033312505,3.0
67830155,56.4533950097533,23.147146485494,20.7852,-45.7186,6.89576,STAR,tmgaia2,20190415,0.168628,0.0906786,7.35903,0.0793766,6.85,0.001,6.701,0.018,6.732,0.017,6.816,9.995,9749.0,242.783,4.2123,0.0679538,nan,nan,2.04555,0.0580026,2.488,0.344988,0.290683,0.0495272,DWARF,34.05301,2.958825,135.381,1.466,0.0244449,0.07806666,,6.90906,0.001683,6.87469,0.00387,2.66917281390396,1.40608577496804,0.0,PLE,CM,2MASS J03454881+2308498,127.4,8.15,0.00022315504258271174,3.0
67830207,56.4873521272087,23.0247878939727,20.7088,-46.4294,15.1591,STAR,tmgaia2,20190415,0.22281,0.149749,7.37474,0.124328,17.98,0.2,13.437,0.023,12.852,0.024,12.579,0.023,3177.0,157.0,4.90474,0.00157458,nan,nan,0.319529,0.0105856,0.299014,0.0208693,9.1656,0.27035,DWARF,0.009370961,0.00248892466,135.132,2.2885,0.0973361,0.2981408,,18.2664,0.011943,15.2547,0.004643,3.52610700511162,2.32214763932089,0.0,PLE,CM,V524 Tau,127.4,8.15,0.00022593814282072767,3.0
67830321,56.4162388564569,22.6944612102892,20.1248,-44.1252,7.66449,STAR,tmgaia2,20190415,0.111501,0.0845531,7.29616,0.0599014,7.828,0.002,7.436,0.026,7.396,0.026,7.367,0.029,8014.0,158.611,4.23361,0.0733669,nan,nan,1.76068,0.0525879,1.936,0.288522,0.354702,0.0665964,DWARF,11.5200129,0.6641805,136.531,1.125,0.0153331,0.0343759842,,7.89501,0.001909,7.63828,0.001882,1.76350432851887,1.31103118348264,0.0,PLE,CM,HD 23402,127.4,8.15,0.00021546716675753942,3.0
67830549,56.5038447462276,22.2082374457858,22.3602,-50.68,16.497,STAR,tmgaia2,20190415,0.606345,0.364815,7.9342,0.23267,nan,nan,14.825,0.032,14.208,0.044,13.887,0.038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,125.763,3.713,0.0562304,nan,,nan,0.0,nan,0.0,9.58044253145201,5.65640045326648,0.0,PLE,HM,Cl* Melotte 22 STAR 9,127.4,8.15,0.0002461051907705983,3.0
67830608,56.412991137328,22.0731454640181,19.7946,-45.8339,15.8966,STAR,tmgaia2,20190415,0.325199,0.176356,7.27544,0.156177,nan,nan,14.071,0.027,13.382,0.03,13.086,0.023,3068.0,158.0,4.96501,0.00738946,nan,nan,0.266435,0.00939923,0.238852,0.02087,12.6286,0.23038,DWARF,0.00566628855,0.00157794554,137.009,2.956,0.129949,0.0127746835,,19.2598,0.050299,16.0104,0.005909,5.13750985909254,2.73470745268382,0.0,PLE,CM,Gaia DR2 63989691247627776,127.4,8.15,0.00022186728053692585,3.0
67830753,56.4455564228174,21.7470558126374,21.7785,-50.611,15.6308,STAR,tmgaia2,20190415,0.319935,0.203088,8.21303,0.167863,18.93,0.2,13.774,0.024,13.158,0.021,12.822,0.027,2984.0,157.0,4.9648,0.00736762,nan,nan,0.266605,0.00940276,0.23904,0.0208701,12.6144,0.230638,DWARF,0.005077227,0.00143690594,121.416,2.495,0.127656,0.06854583,,19.2112,0.021751,15.7604,0.003713,5.05172309927581,3.14931183154416,0.0,PLE,CM,Cl* Melotte 22 HHJ 128,127.4,8.15,0.00024488993131940016,3.0
67868078,185.676251592575,-56.603179920315,-20.3094,-9.1782,14.3313,STAR,tmgaia2,20190415,2.98297,2.98294,nan,nan,nan,nan,12.281,0.022,11.738,0.027,11.423,0.023,3012.0,157.0,4.84763,0.00552125,nan,nan,0.377431,0.0139233,0.365797,0.0223223,6.80342,0.337781,DWARF,0.01056306,0.00300342566,nan,nan,nan,0.315529019,,17.8374,0.034967,14.4563,0.005274,52.5187324198762,46.2358704188453,0.0,LCC,CM,2MASS J12224232-5636113,15.0,3.0,0.000101041160753667,8.0
67897871,242.237303598128,-28.5992835985535,-9.58619,-25.2353,12.5463,STAR,tmgaia2,20190415,0.184493,0.111057,6.846,0.0948725,15.972,0.069,10.56,0.024,9.895,0.024,9.632,0.023,3223.0,122.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,145.508,2.0245,0.0443588,nan,,15.5076,0.004889,12.4927,0.003077,2.9522783798317,1.72188914009797,0.0,USCO,HM,RIK-90,10.0,3.0,0.00012001211933287725,1.0
67978974,242.306815259725,-29.3043380753762,-7.66438,-13.8304,8.71611,STAR,tmgaia2,20190415,0.351693,0.202988,3.44661,0.164874,9.12,0.03,8.288,0.023,8.08,0.036,8.066,0.024,7120.0,177.87,3.69488,0.0980163,nan,nan,2.96029,0.183523,1.583,0.278675,0.0610211,0.0168237,DWARF,20.2900047,2.755005,288.926,14.152,0.118692,0.0119014578,,9.25694,0.000705,8.66414,0.000943,5.63638681410729,3.14715906352593,0.0,USCO,HM,HD 144894,10.0,3.0,7.021805683899987e-05,1.0
67984107,242.386850436484,-28.0902028654311,-9.04121,-13.2092,9.52579,STAR,tmgaia2,20190415,0.132087,0.0926311,3.98276,0.0459884,9.862,0.004,9.093,0.019,8.95,0.024,8.896,0.024,6861.0,197.393,4.14009,0.0904365,nan,nan,1.71849,0.0731608,1.487,0.263254,0.293003,0.0730959,DWARF,5.89572668,0.50681,249.328,2.881,0.036014,0.0565414876,,10.0315,0.000935,9.48055,0.000874,2.11096677886573,1.43601277158029,0.0,USCO,CM,TYC 6788-599-1,10.0,3.0,7.116215238773263e-05,1.0
67985749,242.352296233977,-27.2272738815193,-6.65792,8.1539,10.1283,STAR,tmgaia2,20190415,0.123761,0.0901547,0.563906,0.0563896,10.192,0.006,10.055,0.026,10.061,0.021,10.056,0.021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,1703.64,172.055,0.231965,nan,,10.1036,0.001201,10.0409,0.000864,1.97445109948515,1.39768923401141,0.0,USCO,CM,HD 144941,10.0,3.0,4.6771532346247775e-05,1.0
68000003,43.8671330554789,37.8525206225711,28.3832,-27.4924,11.5709,STAR,tmgaia2,20190415,0.0913899,0.10438,6.6071,0.0852962,12.477,0.034,10.683,0.025,10.172,0.023,10.06,0.018,4813.0,121.338,4.57595,0.0902869,nan,nan,0.753057,0.0511281,0.779,0.0896604,1.82412,0.482147,DWARF,0.274166346,0.0126172,150.734,1.953,0.0216468,0.0216063075,,12.7402,0.004893,11.5168,0.003035,1.49903192975414,1.61877004008253,0.0,SAPER,HM,Gaia DR2 143044302406892416,79.0,1.9,0.00017555674287048534,1.0
68056555,242.597383914223,-29.2833655746013,-7.6417,-14.8855,5.4485,STAR,tmgaia2,20190415,0.16679,0.0990977,1.95247,0.0717967,8.06,0.03,3.493,0.244,2.506,0.216,2.24,0.232,3370.0,122.0,nan,nan,nan,nan,116.348,nan,nan,nan,nan,nan,GIANT,nan,nan,505.829,18.549,0.155481,nan,,8.37904,0.006682,5.45734,0.002719,2.67273793845706,1.53632506334949,0.0,USCO,CM,HIP 79247,10.0,3.0,7.439718751817392e-05,2.0
68081161,193.402335880802,-54.0910042913343,-33.2566,-16.1225,13.6659,STAR,tmgaia2,20190415,0.100612,0.0837474,8.71599,0.112372,nan,nan,11.791,0.022,11.214,0.022,10.988,0.021,3101.0,157.0,4.74481,0.00857019,nan,nan,0.491556,0.0152839,0.489649,0.020784,4.12255,0.209781,DWARF,0.0201301854,0.005362144,114.387,1.482,0.0464235,0.052123636,,16.9514,0.007163,13.7752,0.001879,1.75218922612864,1.29938176577535,0.0,LCC,HM,Gaia DR2 6074096411059550464,15.0,3.0,0.00016428196135249732,2.0
68158018,44.6261357119699,36.407589192236,15.9483,-25.3865,12.3649,STAR,tmgaia2,20190415,0.0634925,0.0517032,4.582,0.0512384,13.206,0.057,11.505,0.023,11.01,0.02,10.915,0.014,5023.0,134.098,4.64408,0.0865474,nan,nan,0.720833,0.0445402,0.835,0.104056,2.22937,0.552935,DWARF,0.298000216,0.0149988,216.915,2.4295,0.0728285,0.026266925,,13.5108,0.004968,12.3176,0.005075,1.03686823374093,0.80179000021583,0.0,PLE,CM,Gaia DR2 141954239706914304,127.4,8.15,0.00013324255596427236,1.0
68164488,242.961186601844,-27.5527213485195,-19.9878,-34.6404,7.70944,STAR,tmgaia2,20190415,0.172219,0.12082,9.28833,0.0945864,7.84,0.03,7.34,0.032,7.274,0.061,7.185,0.036,7024.0,120.146,4.19213,0.0878443,nan,nan,1.65142,0.071407,1.548,0.259838,0.343718,0.077185,DWARF,5.98060942,0.3526905,107.348,1.0985,0.0163764,0.269818276,,8.08022,0.000962,7.67612,0.001012,2.74959589244207,1.87314347868994,0.0,UCL,CM,2MASS J16115069-2733098,16.0,2.0,0.00017779656104326537,3.0
68164490,242.960951660496,-27.5513784668205,-21.774,-36.3857,9.13313,STAR,tmgaia2,20190415,0.118735,0.0798574,9.24752,0.0603109,9.6788,0.0459,8.108,0.087,7.901,0.084,7.801,0.094,5948.0,136.234,4.39484,0.0783528,nan,nan,1.09629,0.0525603,1.088,0.147464,0.825751,0.180998,DWARF,1.35528815,0.05901045,107.808,0.7065,0.0164721,3.55161285,,9.87416,0.003377,9.08508,0.002439,1.89565350007356,1.23808729515615,0.0,USCO,HM,HD 145408B,10.0,3.0,0.00018850103706784976,1.0
68176067,193.448074240477,-57.8720702578766,-28.1003,-9.24212,11.0251,STAR,tmgaia2,20190415,0.0428628,0.043869,6.54575,0.0385031,11.888,0.017,10.282,0.024,9.849,0.025,9.807,0.025,5194.0,125.818,4.52764,0.0849648,nan,nan,0.846161,0.0482412,0.88,0.110529,1.45252,0.342829,DWARF,0.469471067,0.01520605,152.107,0.8975,0.0369765,0.46436885,,12.0549,0.001441,10.9804,0.001022,0.759444160398351,0.680434846671657,0.0,CHA,HM,TYC 8656-268-1,5.0,1.0,0.00013153279567338914,1.0
68255276,243.075850523121,-27.9263782205918,-11.8102,-23.7579,4.75833,STAR,tmgaia2,20190415,0.812244,0.677888,6.65126,0.359454,4.58,0.03,4.98,0.25,5.01,0.029,4.976,0.027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,150.536,8.3875,0.0267605,nan,,4.45924,0.001382,4.68029,0.003653,12.9766955558255,10.5096695578812,0.0,USCO,HM,* c02 Sco,10.0,3.0,0.00011790871758523659,1.0
68255976,243.045882728251,-28.3036057330042,-13.7357,-25.5052,9.74528,STAR,tmgaia2,20190415,0.086455,0.066041,7.51507,0.0369579,10.319,0.006,9.162,0.032,8.722,0.04,8.654,0.027,5894.0,164.892,4.43552,0.0777035,nan,nan,1.03744,0.0492965,1.07,0.136803,0.958277,0.211643,DWARF,1.17021,0.07300725,132.561,0.6545,0.020912,0.05239155,,10.5026,0.00219,9.69128,0.001824,1.3824686766639,1.02385767524594,0.0,USCO,HM,CD-27 10839,10.0,3.0,0.00012877439068656834,1.0
68256696,243.128176885206,-28.691655499181,-12.7277,-25.923,11.7487,STAR,tmgaia2,20190415,0.107776,0.0692244,7.59205,0.0420573,13.446,0.092,10.301,0.022,9.573,0.022,9.392,0.021,3865.0,133.287,4.19099,0.131368,nan,nan,1.02604,0.12147,0.596,0.0817434,0.55177,0.209106,DWARF,0.2116499,0.03138965,131.223,0.73,0.026763,0.09230506,,13.7171,0.014045,11.6858,0.009465,1.72481189778105,1.07319884734954,0.0,USCO,HM,UCAC4 307-085609,10.0,3.0,0.000128385604155426,1.0
68261254,243.176660092576,-29.0122890428811,-6.08767,-15.6611,11.1184,STAR,tmgaia2,20190415,0.106615,0.0700532,5.35753,0.0418381,11.938,0.035,10.354,0.024,9.961,0.023,9.881,0.021,5452.0,140.936,4.44991,0.0815581,nan,nan,0.962492,0.0512965,0.952,0.125626,1.06769,0.237593,DWARF,0.7374149,0.0398119,185.67,1.4535,0.105982,0.3527012,,12.1361,0.001027,11.069,0.000523,1.7074479473147,1.08606540677771,0.0,USCO,CM,TYC 6805-1355-1,10.0,3.0,7.470608892125331e-05,1.0
68261304,243.153864607309,-28.9851657884128,-0.315337,-27.4896,10.7631,STAR,tmgaia2,20190415,0.0960287,0.0686375,7.32059,0.0397653,11.235,0.016,9.996,0.027,9.603,0.027,9.519,0.021,5428.0,218.749,4.61971,0.0931477,nan,nan,0.789084,0.0454874,0.946,0.138346,1.9254,0.518495,DWARF,0.486968279,0.0473211,136.07,0.7415,0.0429558,0.0600163639,,11.7046,0.001336,10.7115,0.00134,1.53783790125718,1.06411192745538,0.0,USCO,CM,Gaia DR2 6038749959781404032,10.0,3.0,0.00012219075502448526,1.0
68414973,202.537393994119,-58.4845429472779,-32.0031,-20.2494,7.6205,STAR,tmgaia2,20190415,0.0486721,0.058872,9.29273,0.0433142,8.08,0.03,7.166,0.023,6.973,0.04,6.897,0.029,6556.65,126.035,4.00584,0.0884017,nan,nan,1.91814,0.0861181,1.36,0.216474,0.192706,0.0446618,DWARF,6.126121,0.2781985,107.281,0.502,0.0426948,0.0408677869,,8.21879,0.000519,7.57748,0.001028,0.864873672046611,0.912885601135055,0.0,LCC,HM,HD 117214,15.0,3.0,0.00016835714457802907,6.0
68416596,243.322449391012,-29.3722031975699,-21.3593,-25.2477,11.5714,STAR,tmgaia2,20190415,2.37331,2.35727,nan,nan,13.734,0.08,9.849,0.024,9.134,0.022,8.909,0.021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GIANT,nan,nan,nan,nan,nan,nan,,13.8337,0.007469,11.4694,0.00342,38.0381614185143,36.5455898211598,0.0,USCO,HM,2MASS J16131738-2922198,10.0,3.0,0.00015393241304705312,1.0
68418284,202.60530046508,-58.6643552508899,-25.9387,-8.94062,5.8906,STAR,tmgaia2,20190415,0.0317707,0.042567,6.62493,0.028435,6.75,0.03,5.115,0.037,4.689,0.076,4.453,0.023,5060.0,122.0,nan,nan,nan,nan,9.53297,nan,nan,nan,nan,nan,GIANT,nan,nan,150.292,0.647,0.0543914,nan,,7.00537,0.001001,5.85228,0.000982,0.565098464097997,0.660057080516232,0.0,CHA,HM,HIP 65891,5.0,1.0,0.0001219808611767392,9.0
68435447,202.498809038775,-59.540809112409,-30.0971,-13.3817,9.315,STAR,tmgaia2,20190415,0.0301628,0.0404402,8.15563,0.0287587,9.87,0.003,8.819,0.032,8.564,0.029,8.492,0.023,6187.0,132.553,4.43548,0.0850814,nan,nan,1.08952,0.0503066,1.18,0.171868,0.912391,0.208418,DWARF,1.56704819,0.06638835,122.183,0.4325,0.0354125,0.379935235,,10.0152,0.001103,9.27307,0.001021,0.538862671475618,0.627123488541427,0.0,LCC,CM,TYC 8674-2466-1,15.0,3.0,0.00014642512975224505,2.0
68499562,243.449212655099,-27.7927630310603,-9.21204,-20.3833,8.81974,STAR,tmgaia2,20190415,0.129759,0.0910981,6.57019,0.0534206,9.289,0.003,8.296,0.019,8.061,0.02,8.006,0.026,6400.0,463.797,4.14694,0.125197,nan,nan,1.58432,0.0780779,1.284,0.321122,0.322873,0.119023,DWARF,3.79405069,1.22114,151.553,1.2365,0.0199688,0.011858115,,9.43215,0.000936,8.77297,0.001055,2.07256559655198,1.41229634787423,0.0,USCO,CM,HD 145778,10.0,3.0,9.94337916150803e-05,1.0
68561350,243.547352751853,-29.2470463037116,-11.1449,-22.3257,14.6172,STAR,tmgaia2,20190415,0.190685,0.131182,6.76717,0.0843275,nan,nan,12.683,0.024,12.133,0.024,11.842,0.023,3008.0,157.0,4.78696,0.00664605,nan,nan,0.443897,0.0138994,0.440001,0.0208149,5.03045,0.234715,DWARF,0.0145335086,0.00397054153,147.185,1.841,0.0276979,0.07609856,,18.1329,0.013618,14.7427,0.002516,3.0555511555222,2.03371980814179,0.0,USCO,HM,2MASS J16141136-2914493,10.0,3.0,0.00011089589411498103,1.0
68564307,243.752529353082,-29.326369968069,-15.1668,-23.4133,12.097,STAR,tmgaia2,20190415,2.35671,2.356,nan,nan,14.348,0.029,10.356,0.021,9.674,0.024,9.441,0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GIANT,nan,nan,nan,nan,nan,nan,,14.5694,0.003323,12.0214,0.00143,37.7980373109732,36.5252558019137,0.0,USCO,HM,RIK-140,10.0,3.0,0.0001201099102609996,1.0
68565222,243.758654445776,-28.9005874143354,-24.1035,-38.7637,13.9277,STAR,tmgaia2,20190415,0.219103,0.151581,10.5913,0.113382,nan,nan,12.035,0.026,11.447,0.022,11.139,0.021,3006.0,157.0,4.82205,0.00429454,nan,nan,0.40503,0.0125195,0.397148,0.0206138,5.9771,0.244005,DWARF,0.0120677138,0.00328866835,94.1804,1.01345,0.0,0.18614915,,17.4478,0.007269,14.0539,0.001571,3.50841753421934,2.35004529059533,0.0,USCO,HM,2MASS J16150207-2854020,10.0,3.0,0.00020285732680580627,3.0
68575075,73.6266826390157,20.4431803254587,13.1307,-24.1458,12.4807,STAR,tmgaia2,20190415,0.0456105,0.0258391,5.58028,0.0272155,13.647,0.08,11.411,0.022,10.795,0.022,10.686,0.018,4489.0,137.564,4.53551,0.100515,nan,nan,0.750542,0.0610553,0.705,0.0795838,1.66749,0.487771,DWARF,0.206083626,0.01595925,178.283,0.8715,0.117632,0.02082729,,13.9727,0.001228,12.4345,0.000769,0.718753335916728,0.40075036443841,0.0,SAPER,HM,Gaia DR2 3411640446183668608,79.0,1.9,0.00012213596439316013,2.0
68673401,281.373261871056,34.5127523289871,-3.87207,1.18949,8.71963,STAR,tmgaia2,20190415,0.0461946,0.0495167,8.51045,0.0274846,9.174,0.003,8.244,0.024,8.062,0.017,8.007,0.016,6374.0,136.508,4.32974,0.0896355,nan,nan,1.27764,0.0591181,1.272,0.194993,0.609903,0.146436,DWARF,2.427506,0.100752153,117.106,0.38,0.00972245,0.0587776341,,9.3321,0.000943,8.6789,0.001718,0.750065390282332,0.767908903728128,0.0,SOH59,CM,Gaia DR2 2091791601647748864,162.2,48.5,1.7937723164083356e-05,3.0
68811545,74.570647107037,18.2203178217232,14.5523,-22.2022,15.4359,STAR,tmgaia2,20190415,0.2177,0.132104,5.66988,0.126094,nan,nan,13.555,0.025,12.815,0.022,12.549,0.027,3051.0,157.0,4.82938,0.00583433,nan,nan,0.397039,0.0138402,0.388133,0.0218332,6.20128,0.299751,DWARF,0.012306367,0.00341446558,175.621,3.9215,0.0316978,0.0201676246,,18.8413,0.030331,15.553,0.00666,3.41924762516598,2.0491747182897,0.0,SAPER,HM,Gaia DR2 3407348463889031424,79.0,1.9,0.00011797799225301308,2.0
69178294,240.878894407165,-36.4112344792228,-16.4342,-28.1452,9.893,STAR,tmgaia2,20190415,0.0832699,0.0500692,7.54685,0.0383426,10.435,0.006,9.349,0.024,9.052,0.024,8.98,0.021,6206.0,131.68,4.56933,0.0843517,nan,nan,0.93787,0.0417814,1.19,0.173403,1.44251,0.324843,DWARF,1.17551208,0.05084625,132.005,0.673,0.0819176,0.0345403,,10.642,0.00054,9.84482,0.000641,1.35911463677175,0.776252676382209,0.0,UCL,CM,HD 143730,16.0,2.0,0.00014486206451105597,2.0
69283667,240.810960788331,-38.260012853518,-16.8402,-27.2935,9.1002,STAR,tmgaia2,20190415,0.116283,0.0715567,7.00436,0.0509633,9.556,0.004,8.645,0.024,8.494,0.046,8.407,0.023,6726.0,140.014,4.38655,0.086664,nan,nan,1.26889,0.0559296,1.43,0.231933,0.69994,0.163042,DWARF,2.968741,0.1439035,142.194,1.0385,0.0704575,0.0700708,,9.68754,0.001068,9.05493,0.000923,1.90820804303109,1.10935875167004,0.0,UCL,CM,HD 143653,16.0,2.0,0.0001425742223893194,2.0
69285076,240.850789822977,-38.6025395469794,-18.4878,-28.1467,5.0533,STAR,tmgaia2,20190415,0.412396,0.31959,9.22682,0.469345,4.9,0.03,5.218,0.037,5.287,0.024,5.271,0.021,14521.0,202.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,108.583,5.6945,0.0504439,nan,,4.78808,0.001863,4.99809,0.004777,6.78381410387201,4.95563399484569,0.0,UCL,BF,HD 143699,16.0,2.0,0.000149552384632483,2.0
69384248,241.064760180344,-40.8446308533589,-18.7106,-31.2999,7.5384,STAR,tmgaia2,20190415,0.0899384,0.0622127,7.08186,0.0468969,7.564,0.002,7.407,0.018,7.415,0.027,7.375,0.016,9861.0,193.625,4.40708,0.0644279,nan,nan,1.6451,0.0401005,2.52,0.330281,0.566012,0.0923877,DWARF,23.0548267,1.58309,140.642,0.9345,0.0773454,0.00840389,,7.60032,0.000943,7.50683,0.001139,1.48809171837713,0.964527326646084,0.0,UCL,CM,TYC 7855-650-1,16.0,2.0,0.0001621233305524126,2.0
69420071,240.968741373255,-39.6503423524649,-16.4,-28.4,9.9999,STAR,tmgaia2,20190415,2.4,2.3,nan,nan,11.005,0.016,8.941,0.025,8.355,0.029,8.224,0.027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GIANT,nan,nan,nan,nan,nan,nan,,11.3542,0.003868,9.94957,0.00223,39.5452425703701,35.6501765081691,0.0,UCL,CM,CD-39 10292,16.0,2.0,0.00014491399837603905,2.0
69474391,76.8002830611771,24.6212135816311,3.47306,-17.0742,11.5123,STAR,tmgaia2,20190415,0.069871,0.0444199,5.76783,0.0407067,13.132,0.114,10.141,0.022,9.49,0.016,9.297,0.017,4028.0,123.487,nan,nan,nan,nan,1.37109,0.135684,nan,nan,nan,nan,GIANT,nan,nan,172.523,1.2205,0.0267747,2.47179842,,13.2023,0.017236,11.4436,0.0128,1.10907087773508,0.689076923331682,0.0,GRTAUS5,CM,2MASS J05071206+2437163,8.5,1.3,7.739294515380018e-05,2.0
