Target_ID,Prot,e_Prot,Good,EB?,flare_rate,age,Teff,Bp-Rp,mass,e_mass,Kmag,e_Kmag,Vmag,e_Vmag
100100909,6.32597109721942,0.6125465872102,0.0,,0.2501379692881847,52.5,2877.0,3.7871999999999986,0.250134,0.0212972,10.189,0.019,16.901,1.133
34888120,2.18558102118484,0.104424178513902,0.0,,0.019857412924806753,127.4,3130.0,3.1129000000000016,0.217751,0.0204117,12.831,0.027,18.28,0.2
34883452,5.72030372419315,0.51987575690136,0.0,,0.1073088309989397,127.4,5064.95,1.2346000000000004,0.847,0.0969371,10.531,0.021,12.977,0.069
348769440,8.02959787130012,1.898513393125,0.0,,0.04871375357394457,127.4,3031.0,3.3339,0.167885,0.0210788,13.77,0.045,19.84,0.2
348769378,12.7105793954048,0.64106186385347,0.0,,0.048574477053085395,127.4,nan,3.4183999999999983,0.131,0.038,12.758,0.031,19.01,0.2
348723421,0.463746989809815,0.0511066839611165,0.0,,0.0648077506583828,127.4,3154.0,3.0624000000000002,0.279478,0.0208479,12.723,0.029,18.67,0.2
348674406,16.0011778712987,3.67222617675818,0.0,,0.10282838735054249,79.0,7474.0,0.37668999999999997,1.718,0.287935,8.543,0.017,9.237,0.003
348639217,12.986343659349,3.31321201776715,0.0,,0.04870898635697373,127.4,3193.0,2.9795000000000016,0.192063,0.021036,13.493,0.043,nan,nan
348639093,3.00760963469171,0.591757463323764,0.0,,0.06270776711423469,127.4,3193.0,2.9781999999999993,0.266707,0.0206554,12.616,0.024,nan,nan
348639006,13.9407042292763,0.242879644225795,0.0,,0.045062003021790344,127.4,3505.0,2.372200000000001,0.47454,0.0205173,11.482,0.021,17.66,0.2
349293552,16.7859893350517,3.46194416367142,0.0,,0.040389787894973425,127.4,3180.0,3.0066999999999986,0.235158,0.0211467,12.945,0.033,18.76,0.2
348638992,3.23105262556969,0.826164648745511,0.0,,0.015773548799402574,127.4,3201.0,2.961500000000001,0.203827,0.0211483,13.469,0.041,nan,nan
348638938,12.9556217152385,0.503923264039859,0.0,,0.11099058607455842,127.4,3328.0,2.7012,0.401849,0.0206804,11.881,0.024,16.85,0.2
348638903,13.6553396066278,0.541692484107009,0.0,,0.15945371877246672,127.4,3247.0,2.865999999999998,0.317602,0.0207496,12.443,0.024,nan,nan
348638859,12.6668449334774,0.616615512300662,0.0,,0.1882672363641179,127.4,3314.0,2.729799999999999,0.422174,0.0206769,11.625,0.022,17.23,0.2
348638812,4.66374556684765,0.521894207288443,0.0,,0.0478833925912943,127.4,4347.04,1.411900000000001,0.68,0.0815642,10.07,0.022,13.071,0.114
348638787,1.95157873399785,,0.0,,0.03251445086705202,127.4,3181.0,3.0037000000000003,0.245259,0.0207841,12.963,0.025,nan,nan
348638743,13.396156050174,0.569172984116383,0.0,,0.016259428210107944,127.4,3165.0,3.038400000000003,0.194492,0.0208488,13.438,0.04,nan,nan
348638623,3.07964231506907,0.784741301976502,0.0,,0.016236897446661912,127.4,3136.0,3.0991999999999997,0.199728,0.0206639,13.372,0.037,19.22,0.2
348638527,0.339076623113093,0.00052543509892885,0.0,,0.22765364505724658,127.4,3237.0,2.886300000000002,0.419711,0.0220723,11.613,0.02,16.88,0.2
348638431,0.347796325483658,0.0365748900906234,0.0,,0.11380788991100513,127.4,3167.0,3.0345999999999993,0.490219,0.0230669,11.542,0.026,16.94,0.2
348638969,3.41202543877619,0.826164648745511,0.0,,0.09145827512779803,127.4,3141.0,3.0892,0.384241,0.0207613,12.101,0.019,19.18,0.2
348638415,2.18799383044312,0.208005216394713,0.0,,0.04820753831659898,127.4,2992.0,3.4306,0.255344,0.0216938,12.955,0.033,19.26,0.2
349294505,4.95204826076687,0.774497146453721,0.0,,0.036695591996355754,127.4,3186.0,2.993500000000001,0.281749,0.0207721,12.396,0.025,18.25,0.2
349696696,13.3367091144064,1.0083735285701,0.0,,0.013010898746181943,79.0,3786.0,1.9824000000000002,0.588913,0.02044,11.064,0.023,15.016,0.092
35156192,2.64439625388945,0.32327053055129,0.0,,0.016239257439264177,127.4,3251.0,2.8568,0.303124,0.0214767,12.666,0.027,17.8,0.2
35156121,13.0615162770508,0.512725304836264,0.0,,0.05872545352946639,127.4,3251.0,2.8579000000000008,0.27387,0.021166,12.937,0.032,nan,nan
35156120,13.1355856872273,0.551489182858217,0.0,,0.06032316369446656,127.4,3221.0,2.9201000000000015,0.282134,0.0209316,12.849,0.031,nan,nan
35156058,14.1037848738492,3.19206285386488,0.0,,0.06100767405944514,127.4,3107.0,3.162399999999998,0.217247,0.0210085,13.27,0.036,nan,nan
35156036,12.9941319425146,0.516860276565473,0.0,,0.013923520561695421,127.4,3263.0,2.8320000000000007,0.295899,0.0207551,12.648,0.026,nan,nan
35156034,13.1907116557423,0.495505944753498,0.0,,0.19238012825486425,127.4,3204.0,2.954600000000001,0.32529,0.0207808,12.36,0.022,17.5,0.2
35156028,6.95444612264029,0.193066941399783,0.0,,0.031079174110636484,127.4,3157.0,3.0547000000000004,0.20109,0.0209841,13.491,0.035,nan,nan
35156014,3.99371095356173,0.508232688834663,0.0,,0.08120878619826133,127.4,3229.0,2.9033000000000015,0.309058,0.0207546,12.542,0.025,nan,nan
35155969,13.3271119927252,0.563927563725912,0.0,,0.013596440794148713,127.4,3268.0,2.8224,0.272509,0.0211917,12.774,0.026,nan,nan
349689239,13.3019385021183,0.216591160492662,0.0,,0.08984964680249985,79.0,3176.0,3.0138999999999996,0.402545,0.0213274,12.305,0.025,nan,nan
35155905,2.69662979746976,0.416677634852562,0.0,,0.016212929811524692,127.4,3152.0,3.0660999999999987,0.203197,0.0211127,13.343,0.038,nan,nan
35155735,6.49530033775459,1.24163517249021,0.0,,0.04866192350520804,127.4,3083.0,3.2166999999999994,0.190738,0.0208041,13.547,0.04,19.73,0.2
35155618,2.3718004047697,0.333938614234799,0.0,,0.06278537475532335,127.4,3327.0,2.702099999999998,0.38102,0.0207323,12.028,0.022,16.88,0.2
35155558,1.86823725659951,,0.0,,0.17746968295099927,127.4,nan,2.9404000000000003,0.275,0.074,11.623,0.02,16.77,0.2
35155503,14.9766937926075,3.07357064631948,0.0,,0.029615956886592944,127.4,3379.0,2.600900000000001,0.49437,0.02068,11.254,0.02,16.505,0.263
35155385,12.8699125777033,0.490187381045926,0.0,,0.04867929347412401,127.4,3184.0,2.9987000000000013,0.269373,0.0210958,12.987,0.026,nan,nan
35154668,4.5154020282321,1.12488257664298,0.0,,0.08038564340709928,127.4,2971.0,3.4834999999999994,0.149591,0.0224742,14.244,0.068,nan,nan
35118952,12.8794781453413,0.330189805050546,0.0,,0.04487600919129246,127.4,3056.0,3.2775999999999996,0.208927,0.0210353,13.305,0.034,19.12,0.2
350712873,0.124563785223483,0.0312495465715426,0.0,,0.1641202265612339,52.5,2903.0,3.6861000000000015,0.321547,0.0202728,10.841,0.021,nan,nan
35012821,14.4529118129053,0.249177293168309,0.0,,0.10035154225937389,127.4,3029.0,3.338899999999999,0.171471,0.0203968,13.379,0.03,19.8,0.2
35155744,7.39555395988271,0.859925746474711,0.0,,0.048750533143267646,127.4,3239.0,2.8818,0.254598,0.0210314,12.969,0.027,18.42,0.2
348638386,7.61542031481939,0.863170377043383,0.0,,0.0791823418159795,127.4,3170.0,3.027800000000001,0.323115,0.0210293,12.473,0.026,17.73,0.2
348638324,13.8749395639079,3.19384536591266,0.0,,0.10899976710457837,127.4,3178.0,3.0107,0.320007,0.0211057,12.491,0.028,17.89,0.2
348638062,0.387723490266219,0.0379445185483637,0.0,,0.09734698099103707,127.4,3275.0,2.8087999999999997,0.421313,0.0231066,11.794,0.022,16.88,0.2
346593282,12.7627341883433,0.688150266939628,0.0,,0.03013060387837966,127.4,3029.0,3.3399,0.184137,0.0209578,13.721,0.037,nan,nan
346593207,2.85190833361473,0.672521572177268,0.0,,0.03253053865866638,127.4,3166.0,3.0367999999999977,0.246654,0.0208728,13.099,0.026,18.8,0.2
346593157,4.41446143004999,1.18426061744361,0.0,,0.04882194555438308,127.4,2917.0,3.6401000000000003,0.140286,0.0221327,14.43,0.062,nan,nan
346593111,2.57824000808769,0.268742566549451,0.0,,0.06506772668908377,127.4,3010.0,3.3857,0.179842,0.0210962,13.66,0.037,19.8,0.2
346593056,13.2888331496504,0.543509073743277,0.0,,0.08141967489199063,127.4,3206.0,2.9519,0.237488,0.0206572,12.828,0.026,18.26,0.2
346592949,12.3762663946158,0.224205439198722,0.0,,0.048833595751787896,127.4,3219.0,2.9244999999999983,0.279663,0.0218606,13.037,0.026,nan,nan
346592680,13.2667726703961,0.407173783830798,0.0,,0.032630122976697915,127.4,3022.0,3.357199999999999,0.206657,0.0209796,13.347,0.029,nan,nan
346592587,15.7642752442674,0.33473978201403,0.0,,0.0967705017861689,127.4,3148.0,3.0732,0.259,0.020908,12.944,0.029,18.7,0.2
346592477,13.3362044968715,0.473350723626446,0.0,,0.1303917449919968,127.4,3236.0,2.8881000000000014,0.336402,0.0212134,12.342,0.024,17.72,0.2
346593685,14.1857981340654,0.364445280204206,0.0,,0.08116308721918598,127.4,3061.0,3.2653,0.214268,0.0210283,13.381,0.033,nan,nan
346543450,0.413190104021425,0.0448485504419021,0.0,,0.17920736933311335,127.4,3166.0,3.0351999999999997,0.455507,0.0213254,11.709,0.022,17.29,0.2
346543067,13.3752449425719,0.358429334809018,0.0,,0.0649577659934232,127.4,3263.0,2.8325000000000014,0.361797,0.0206441,12.208,0.023,17.23,0.2
346540550,7.13915517523769,0.656196497137273,0.0,,0.030880071092660076,127.4,3073.0,3.2379999999999978,0.249031,0.0210207,12.947,0.028,19.15,0.2
346540519,2.49851831521935,0.42457984377951,0.0,,0.03063876112745075,127.4,3148.0,3.075100000000001,0.248667,0.0208117,13.049,0.029,19.04,0.2
346540494,14.2815970863559,3.48810319526162,0.0,,0.031920179717626826,127.4,3095.0,3.1903000000000006,0.201065,0.0211134,13.438,0.034,nan,nan
346540283,9.58381976069356,2.27847557346345,0.0,,0.01616023179423602,127.4,3127.0,3.1198000000000015,0.206782,0.0205422,13.118,0.033,nan,nan
346540116,3.59122676073582,0.158529363378767,0.0,,0.0776226693187008,127.4,3085.0,3.2113999999999976,0.212607,0.0207721,13.306,0.025,nan,nan
346539090,14.2102910919743,3.05209805450131,0.0,,0.16608996539792387,127.4,3211.0,2.941200000000002,0.324396,0.0207708,12.381,0.023,nan,nan
346538348,0.395652707894438,0.000737084986988696,0.0,,0.0324474350206206,127.4,3210.0,2.942400000000001,0.386712,0.0210266,11.748,0.021,16.97,0.2
346537908,14.3274696808255,0.145098805689992,0.0,,0.06496517666462205,127.4,3113.0,3.1493,0.229137,0.0208031,13.033,0.03,nan,nan
346543276,13.47411269647,3.21695422256605,0.0,,0.14618580336975134,127.4,3102.0,3.174699999999998,0.225231,0.0209528,13.176,0.035,nan,nan
346594718,16.4978235320753,4.07014251456085,0.0,,0.11911187501768837,127.4,3650.0,2.1506999999999987,0.621647,0.020302,10.53,0.02,14.581,0.092
346597572,7.59110716638312,1.50993565537244,0.0,,0.031889482834729505,127.4,3037.0,3.3210000000000015,0.186634,0.0212205,13.647,0.035,nan,nan
346624368,12.9263146252589,0.931072215965739,0.0,,0.0648958972600935,127.4,3005.0,3.3973000000000013,0.185359,0.0215949,13.704,0.04,19.64,0.2
34854440,16.8626253664172,4.28498901793119,0.0,,0.04994947484640144,127.4,3204.0,2.956299999999999,0.293301,0.0205716,12.517,0.026,nan,nan
34850833,6.39908417517436,0.415554809867907,0.0,,0.11092281620705592,127.4,3219.0,2.924899999999999,0.300447,0.0203582,12.242,0.018,17.59,0.2
34819306,10.1099551325112,0.77137639600238,0.0,,0.14711456474146706,127.4,4399.0,1.4795999999999996,0.688,0.0829554,9.714,0.017,12.564,0.057
347989162,8.63786359519946,0.21360350243474,0.0,,0.08711776817981526,79.0,3096.0,3.187099999999999,0.313622,0.0208437,12.486,0.025,18.44,0.2
347570557,14.121925351134,0.545658565047012,0.0,,0.7661482173525305,79.0,7391.0,0.3959299999999999,1.685,0.343816,8.079,0.036,8.762,0.003
347568056,1.99568846356148,0.250992760360926,0.0,,0.03763918657535679,79.0,3322.0,2.7127999999999997,0.430359,0.0205851,11.908,0.023,16.9767,0.0467
347049918,13.3540944071089,0.277450899162258,0.0,,0.18007878446820483,79.0,3156.0,3.056899999999999,0.475139,0.0209992,11.868,0.023,17.68,0.2
347043631,17.3334234231878,4.51117640674838,0.0,,0.12980139678473854,79.0,3443.0,2.4794,0.495262,0.0206736,11.633,0.024,16.371,0.08
346891796,13.365108166675,0.326642097508643,0.0,,0.04412186939341919,79.0,3174.0,3.019399999999999,0.331491,0.0207117,12.345,0.022,nan,nan
34688359,14.7736621604919,0.801649013227674,0.0,,0.043404680400034645,127.4,3423.0,2.5165000000000006,0.477224,0.0206383,11.579,0.017,16.471,0.309
346847337,14.6032793960046,3.02186103849157,0.0,,0.0668886970420628,127.4,4869.15,1.3176000000000005,0.794,0.100316,11.21,0.023,13.716,0.103
346626130,13.0672628577648,0.50292993296703,0.0,,0.17686718322375997,127.4,3243.0,2.8737999999999992,0.324314,0.0208414,12.496,0.023,nan,nan
346626038,7.08870562739955,1.69303357574045,0.0,,0.09273406134376655,127.4,3278.0,2.8016000000000023,0.365082,0.0206353,12.143,0.023,nan,nan
346625996,13.9719037670275,3.41998217227213,0.0,,0.03218787683912443,127.4,3191.0,2.9825000000000017,0.287373,0.0207339,12.656,0.025,17.87,0.2
346625816,12.7386937933251,0.42898840512765,0.0,,0.06493400637205544,127.4,3090.0,3.200099999999999,0.198502,0.0209369,13.534,0.033,nan,nan
346625675,13.9661387258088,0.471106147751706,0.0,,0.09692650567476158,127.4,3285.0,2.7879000000000005,0.399567,0.0209802,11.883,0.024,16.67,0.2
346625667,13.7948104159454,0.477156208295192,0.0,,0.11342144553323782,127.4,3206.0,2.9505999999999997,0.278223,0.0207853,12.769,0.024,nan,nan
346625318,12.816014020767,0.497423452049741,0.0,,0.09177809605350742,127.4,3254.0,2.8522,0.3617,0.0211858,12.326,0.024,17.58,0.2
346625064,0.929271474255127,0.00355300874301921,0.0,,0.04868808587428,127.4,3189.0,2.987099999999998,0.321149,0.0213227,12.566,0.027,nan,nan
346625000,3.44379390000883,0.784741301976502,0.0,,0.09157151756494,127.4,3002.0,3.4044999999999987,0.243231,0.0226087,13.415,0.044,nan,nan
346624394,16.3204779803526,4.07014251456085,0.0,,0.016239258407199406,127.4,2943.0,3.5615000000000023,0.121906,0.0214999,14.553,0.057,nan,nan
35156210,0.411337486390816,0.0014850382167452,0.0,,0.03248730964467005,127.4,3118.0,3.138200000000001,0.231501,0.0213544,13.24,0.033,19.66,0.2
35156235,0.71113180339387,0.00217223917058874,0.0,,0.0973768413866791,127.4,3170.0,3.0275999999999996,0.393833,0.0224194,11.978,0.022,17.7,0.2
35156315,7.20324043656822,1.6242913509563,0.0,,0.03179819384403678,127.4,3082.0,3.2188000000000017,0.149326,0.0212221,14.225,0.072,nan,nan
35156348,14.3324494463818,3.28538282908005,0.0,,0.06499565642901414,127.4,3093.0,3.192800000000002,0.178578,0.0206147,13.501,0.04,19.42,0.2
357664219,1.49497325270991,0.240808543031784,0.0,,0.08895889471190661,5.0,3063.0,3.262100000000002,0.558331,0.0211365,11.981,0.023,nan,nan
357165613,13.798591666129,0.660273657498599,0.0,,0.24402786084572123,5.0,7795.0,0.41738999999999926,1.85,0.287296,8.763,0.019,9.459,0.003
357162748,0.755259278387756,0.00735176780386006,0.0,,0.020809849995664615,5.0,3138.0,3.0966000000000005,0.408734,0.0220553,12.869,0.029,nan,nan
357158755,7.43597765079131,0.743597765079131,0.0,,0.053387928115006075,5.0,4952.0,1.2344999999999988,0.82,0.100366,10.366,0.019,12.887,0.069
356897402,7.19801200570326,1.54165872301036,0.0,,0.047349090269972076,5.0,3418.0,2.810500000000001,0.41,nan,10.795,0.021,16.744,0.183
354795507,13.5165609362161,0.440984531276239,0.0,,0.043972150971051664,79.0,3413.0,2.5355000000000008,0.516041,0.0206652,11.739,0.02,16.585,0.195
354638295,7.27241554962492,0.213613275922411,0.0,,0.514445839356581,79.0,7983.0,0.2654499999999995,1.923,0.291446,8.089,0.023,8.61,0.03
353928193,12.7257285894228,0.533889203161351,0.0,,0.06232175638429083,127.4,3017.0,3.3679999999999986,0.198275,0.0209274,13.358,0.033,19.67,0.2
353928189,16.1735369970775,4.07014251456082,0.0,,0.11030163864843508,127.4,3184.0,2.998099999999999,0.284123,0.0208043,12.749,0.024,18.22,0.2
361601827,6.64183766144917,0.664183766144917,0.0,,0.013216267469000176,5.0,5431.0,1.2068999999999992,0.95,0.122962,10.362,0.019,12.751,0.069
353928023,13.5887119206128,2.45724547344,0.0,,0.08051574177693219,127.4,3154.0,3.0607000000000006,0.252988,0.0207121,12.923,0.029,nan,nan
353927750,14.5348406102667,3.48810319526161,0.0,,0.01629586039879592,127.4,2973.0,3.479400000000002,0.237943,0.0227646,12.895,0.036,19.53,0.2
353927610,0.565757411817718,0.0551687438125197,0.0,,0.01631543167912984,127.4,3235.0,2.890699999999999,0.302392,0.0205951,12.485,0.025,17.73,0.2
353927521,2.13551118567428,0.123306928652754,0.0,,0.06120895986520041,127.4,3458.0,2.4534999999999982,0.450094,0.0205611,11.607,0.019,16.23,0.2
353927504,12.950171152043,0.594719816670579,0.0,,0.016316316021748437,127.4,3231.0,2.898799999999998,0.267031,0.0211645,12.916,0.032,nan,nan
353927437,7.25066471431907,0.644885270293652,0.0,,0.016382998088650222,127.4,2986.0,3.4455000000000027,0.175454,0.0213519,13.807,0.05,nan,nan
353927374,0.82236408515136,0.00426481839131012,0.0,,0.1310951807459847,127.4,3195.0,2.9756,0.301947,0.0209333,12.517,0.026,17.9,0.2
353927317,13.0868590302502,2.47364705902441,0.0,,0.06553524144525312,127.4,3157.0,3.0546999999999986,0.247688,0.0206512,12.831,0.029,18.47,0.2
353927315,2.30457423073795,0.0834908324920459,0.0,,0.17632138634614197,127.4,3363.0,2.6317000000000004,0.46984,0.0208104,11.685,0.023,16.756,0.297
353846256,13.5988274402495,0.360802356174017,0.0,,0.14591842135193886,79.0,3272.0,2.8141999999999996,0.419581,0.0209269,12.124,0.026,nan,nan
353927906,2.58312454603927,0.254452722443469,0.0,,0.047698979653560035,127.4,3147.0,3.0755,0.265247,0.021082,12.89,0.031,18.5,0.2
361817116,10.8080882385784,0.289334697770631,0.0,,0.04296795819807101,5.0,2831.0,4.096599999999999,0.617299,0.0212628,11.408,0.025,nan,nan
366218389,13.1282841893406,0.0709502062550713,0.0,,0.044491132670085885,79.0,3043.0,3.3068000000000026,0.192526,0.0213132,13.482,0.049,19.1,0.2
367537706,6.82340227959592,0.889154295539032,0.0,,0.24701317219594485,79.0,3791.0,1.9764999999999997,0.619801,0.0203181,10.527,0.022,14.408,0.114
385245910,0.398669340628685,0.00221789629929303,0.0,,0.15160260454268118,79.0,3432.0,2.5008999999999997,0.547066,0.0206644,11.423,0.022,16.24,0.252
385147027,12.2671862071676,3.14708976775365,0.0,,0.07388826042193551,79.0,3197.0,2.969999999999999,0.329229,0.0207635,12.365,0.03,17.66,0.2
385047332,6.93929527907457,1.64444300426304,0.0,,0.07291961952677067,79.0,3319.0,2.719000000000001,0.309193,0.0209276,13.02,0.024,18.0785,0.0479
385042640,7.61956541771099,1.78717904422204,0.0,,0.11195630965923932,79.0,3041.0,3.3122000000000007,0.390654,0.0217012,12.481,0.03,nan,nan
384192739,8.5187300050535,2.19547477493533,0.0,,0.13369206640588027,5.0,4388.0,1.5493999999999986,0.69,0.0781892,11.139,0.023,14.055,0.092
384159007,1.61807828228712,,0.0,,0.048307237357225044,5.0,3211.0,2.940199999999999,0.458201,0.0208121,12.308,0.027,nan,nan
383989442,8.15888377505264,1.57242118757955,0.0,,0.019467249562237537,5.0,6583.0,0.6361299999999996,1.37,0.221886,8.707,0.021,9.836,0.003
383630840,7.47693417055391,1.74415370887166,0.0,,0.04047062301454464,5.0,6110.0,0.8074600000000007,1.15,0.15498,8.57,0.021,10.08,0.004
381849249,12.9552899888428,0.16140020586875,0.0,,0.03776355816636945,79.0,3083.0,3.214999999999998,0.40547,0.0215225,12.52,0.025,nan,nan
380826461,9.29556074550258,0.269390657676696,0.0,,0.04912793202787778,137.1,3410.0,2.540300000000002,0.407875,0.0216949,13.046,0.034,17.763,0.0504
37768821,0.338481934632443,0.0338481934632443,0.0,,0.0,30.2,8474.0,0.16673000000000116,2.11,0.31988,8.728,0.029,9.026,0.003
37763129,14.0933056584286,3.67222617675818,0.0,,0.17358870016175623,120.0,4311.0,1.5437000000000012,0.674,0.0805456,10.245,0.023,13.221,0.103
376175834,8.71462307720086,1.98083480125994,0.0,,0.10427585636621348,162.2,3543.0,2.3095999999999997,0.444422,0.0203076,11.339,0.02,15.653,0.137
375679671,6.88060492540488,0.688060492540489,0.0,,0.040181119251686756,52.5,6710.0,0.5371500000000005,1.43,0.237624,8.052,0.027,9.11,0.03
374971192,20.0,4.08167052942741,0.0,,0.05768427818210196,79.0,8084.0,0.2552400000000006,1.963,0.301427,8.06,0.031,8.503,0.002
373940417,7.39227155303182,1.15320950637996,0.0,,0.01755937535495044,5.0,5590.0,0.9284199999999991,0.99,0.128839,8.356,0.025,10.125,0.005
372786781,10.5439198303421,0.325132530251471,0.0,,0.07996624224548504,79.0,4149.0,1.636800000000001,0.649,0.077902,10.896,0.034,14.047,0.08
369896140,10.4967352090329,0.736935896809347,0.0,,0.06682878360597747,5.0,5976.0,0.8703000000000003,1.1,0.140911,9.871,0.021,11.334,0.012
369865679,9.09631352334113,0.436731692291094,0.0,,0.03135267046921924,5.0,5988.0,0.8292999999999999,1.1,0.15157,9.181,0.019,10.84,0.023
369778209,7.02947583548196,0.702947583548196,0.0,,0.01413308245171723,5.0,5960.0,0.8556000000000008,1.09,0.138219,9.375,0.021,11.057,0.009
367770314,4.58290028241464,1.02078165808386,0.0,,0.14404801600533512,79.0,3150.0,3.0691000000000006,0.481775,0.0211864,11.81,0.021,nan,nan
353764061,4.36677826925569,1.12488257664298,0.0,,0.09920769545935862,79.0,3480.0,2.4141000000000012,0.543394,0.0205732,11.323,0.025,16.201,0.114
346022781,13.2772704276019,0.205184438214982,0.0,,0.11003502963648036,79.0,3665.0,2.1313999999999993,0.534677,0.0204158,11.674,0.022,15.202,0.789
353126390,1.9185444515258,0.0538786883365439,0.0,,0.04394314368055626,79.0,3451.0,2.466100000000001,0.533939,0.0206085,11.622,0.024,15.772,0.297
35206822,14.1967116363684,0.197489921309537,0.0,,0.048418972460282636,127.4,2900.0,3.6964000000000006,0.147109,0.0215835,14.014,0.06,nan,nan
35200273,2.69782459697767,0.480555203401587,0.0,,0.048566745150576955,127.4,3222.0,2.917399999999999,0.296565,0.0210414,12.619,0.024,18.06,0.2
35200229,0.334060711009413,0.0375151347908655,0.0,,0.08112269634728962,127.4,3084.0,3.212999999999999,0.405709,0.0224158,12.006,0.018,17.72,0.2
35159964,13.6455947279484,2.82594010309055,0.0,,0.0931361145229995,127.4,3060.0,3.2687000000000026,0.200916,0.0214996,13.405,0.037,19.28,0.2
35159908,13.7139105560017,0.114124245468755,0.0,,0.0486036064906923,127.4,2997.0,3.4183999999999983,0.125474,0.0208762,14.429,0.071,nan,nan
35159780,13.6196834578209,2.85467624927815,0.0,,0.12461822922833497,127.4,3405.0,2.5508000000000006,0.461337,0.0205387,11.522,0.019,16.13,0.2
35159755,7.92106851608789,1.81303371509226,0.0,,0.016208599475966874,127.4,3048.0,3.2963999999999984,0.158273,0.0213105,14.147,0.06,nan,nan
35159699,14.9239835574943,3.48810319526162,0.0,,0.2073925728454163,127.4,3387.0,2.5843999999999987,0.42591,0.0205859,11.745,0.02,16.914,0.446
35159516,13.033486333229,0.55512945516329,0.0,,0.04871222180435382,127.4,3135.0,3.101200000000002,0.170642,0.0209012,13.73,0.043,nan,nan
35159509,2.47493228760315,0.505588741999332,0.0,,0.01623596265728589,127.4,3121.0,3.133399999999998,0.198915,0.0209822,13.472,0.04,nan,nan
35200317,7.61151652948106,0.659484928154459,0.0,,0.09664998044832242,127.4,3123.0,3.129200000000001,0.229501,0.0207816,13.04,0.031,19.0,0.2
35159478,0.556654159505355,0.0571908438311884,0.0,,0.09743986068455411,127.4,3224.0,2.9144000000000005,0.287903,0.0207549,12.624,0.022,nan,nan
35157428,17.3813040378694,3.96489650904542,0.0,,0.12886417670243486,127.4,3225.0,2.9114000000000004,0.31537,0.0210655,12.375,0.024,nan,nan
35156991,2.08553007560703,0.412542175315841,0.0,,0.08110600232239787,127.4,3319.0,2.7186999999999983,0.442577,0.0207282,11.683,0.017,16.51,0.2
35156829,13.1151365572537,3.07618691402617,0.0,,0.032457149754792365,127.4,3141.0,3.089900000000002,0.302366,0.0216476,12.873,0.027,nan,nan
35156779,13.642777354098,2.59326926967471,0.0,,0.016027934297218136,127.4,3062.0,3.262699999999999,0.145978,0.0219907,14.117,0.062,nan,nan
35156762,13.2775189885902,3.25336760863175,0.0,,0.03181124046232321,127.4,3040.0,3.314499999999999,0.161232,0.0211469,13.886,0.047,nan,nan
35156678,6.73300666443743,1.69757107394695,0.0,,0.0621775628273524,127.4,3224.0,2.9139999999999997,0.295631,0.0209894,12.622,0.025,18.08,0.2
35156538,3.00622096115888,0.708021289375499,0.0,,0.04802905698594045,127.4,3101.0,3.1765000000000008,0.210087,0.0212778,13.5,0.039,19.58,0.2
35156425,3.18046458569823,0.143365699534568,0.0,,0.03192444317469867,127.4,3104.0,3.1689000000000007,0.231705,0.0211457,13.172,0.034,18.88,0.2
35156413,0.883434447585255,0.00349116944889312,0.0,,0.12974714134042045,127.4,3219.0,2.9243000000000006,0.332054,0.0211174,12.386,0.025,17.43,0.2
35159411,14.4342870459179,0.261287281754636,0.0,,0.08124943576780716,127.4,3252.0,2.8554999999999993,0.34279,0.0210406,12.311,0.022,nan,nan
35200371,14.3133443886383,3.35592607288883,0.0,,0.09266792389712593,127.4,3141.0,3.0897999999999985,0.273471,0.0209509,12.693,0.026,18.22,0.2
35200389,13.4744611651771,2.95093504723549,0.0,,0.03195973143032923,127.4,2968.0,3.4933999999999976,0.197757,0.0210873,13.436,0.034,nan,nan
35200669,13.5834117465486,0.194334076525241,0.0,,0.07786816983500303,127.4,2901.0,3.6938999999999993,0.162811,0.0211006,13.809,0.051,nan,nan
35206776,13.2884951446478,2.16729165721397,0.0,,0.03246240898126648,127.4,2932.0,3.593,0.175178,0.021983,13.771,0.043,nan,nan
35206497,3.44556884651053,0.691779976192874,0.0,,0.09429591928401462,127.4,3124.0,3.126999999999999,0.217114,0.0209064,13.282,0.033,19.34,0.2
35206226,2.64900449290689,0.105106323932756,0.0,,0.01620198474313103,127.4,2934.0,3.5863999999999976,0.265693,0.0229861,13.037,0.029,19.6,0.2
35205985,2.10952811879434,0.200928437877885,0.0,,0.016201977983136214,127.4,3142.0,3.0867000000000004,0.221023,0.0210501,13.288,0.036,nan,nan
35205930,2.82001979587205,0.672521572177268,0.0,,0.0324743873201437,127.4,3187.0,2.9914000000000005,0.267655,0.0211125,12.992,0.03,nan,nan
35205926,12.911741119209,0.54086980740123,0.0,,0.12731546735242957,127.4,3207.0,2.9486999999999988,0.305946,0.0207524,12.462,0.025,17.57,0.2
35205836,7.64643845956892,1.4810621879326,0.0,,0.046634027404021026,127.4,3217.0,2.9285999999999994,0.273734,0.0207188,12.749,0.026,18.03,0.2
35205824,9.8064955099418,2.56182077217471,0.0,,0.03248364538687119,127.4,3252.0,2.854899999999999,0.29347,0.020678,12.555,0.025,17.37,0.2
35205768,13.0903066448967,0.750096865215391,0.0,,0.06496492843801759,127.4,3184.0,2.9978,0.223657,0.0209008,13.137,0.032,18.63,0.2
