distance_arcmin,objID,survey,ra,dec,band,fov_radius,IAUName,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,TIC,distance_arcsec,nuv_flux_density,fuv_flux_density,Jmag,distance_pc,J_flux_density,teff,mass,age,flare_rate,R0
0.424769341977169,6372815712654725967,AIS,33.01808848615635,53.04050184771347,1,0.51461345,GALEX J021204.3+530225,96.0,0.0,0.0,0.0,21.2187824,0.368449867,0.0,0.0,11.8164368,4.00899172,0.182281777,32.70364,52.56229,1703.59,2060.951,0.0,0.350337774,0.365117431,1,0.0,0.0,0,250704825.0,25.48616051863014,11.816450499545688,3630780547.7010026,13.437,165.525,6724.938500290699,3221.0,0.372069,79.0,0.03792467737687648,0.018328286486209037
0.6934217121806185,6372815727687106582,AIS,34.27803471323305,50.25216412495892,1,0.5993794,GALEX J021706.7+501507,94.0,0.0,0.0,0.0,21.3031483,0.57691133,0.0,0.0,10.9330177,5.80790234,0.249378577,34.42804,50.84392,1865.807,1907.568,0.0,0.324145854,0.213902235,33,0.0,0.0,0,250832135.0,41.60530273083711,10.93303352939931,3630780547.7010026,9.848,147.507,183353.12531774412,5594.0,0.989,79.0,0.09653814936568725,0.31612588553021026
0.012121975924229549,6376439789955055855,AIS,339.636730047562,-6.213510972781573,3,0.427123457,GALEX J223832.8-061248,111.0,111.0,21.1136341,0.366630554,15.6371775,0.0143051762,13.0181189,4.39488029,2018.964,26.59451,0.0384256579,339.58095,-5.79001,1905.629,1895.239,0.0,59.8589363,60.09959,0,0.120933414,0.127216935,0,251005952.0,0.7273185554537729,2018.9659751083402,13.018062731765735,9.402,133.821,276495.6588839584,5893.0,1.07,120.0,0.07490935874037591,0.0
0.0072550329519376995,6380908160111084620,AIS,37.74503716743649,-3.051394216579729,1,0.349295378,GALEX J023058.8-030305,112.0,112.0,0.0,0.0,16.4631767,0.02222571,0.0,0.0,943.471436,19.30877,0.02933393,38.04213,-2.86707,1973.559,1924.775,0.0,27.9723644,28.4087086,0,0.0,0.0,0,251088243.0,0.43530197711626195,943.4726607057751,3630780547.7010026,9.298,103.786,304290.4462150869,5490.0,0.962,120.0,0.2412902005041924,0.0
0.023881596566602433,6372710230407514896,AIS,44.29062454766565,55.18281737919531,3,0.342677325,GALEX J025709.7+551058,231.05,231.05,21.9434338,0.329375833,21.6044044,0.2879004,6.06217241,1.83861244,8.28395,2.19608879,1.27009726,43.8833,54.93182,1922.089,1802.9,0.0,0.245605379,0.127558649,0,0.05631529,0.07623703,0,251333851.0,1.432895793996146,8.283964707814176,6.062147233187574,11.258,147.373,50036.66054005431,3509.0,0.659886,79.0,0.3325361846543024,0.024543746009625615
0.3541990837502773,6372745419072472825,AIS,44.89127285055105,57.53287315527405,1,0.258497864,GALEX J025933.9+573158,104.05,0.0,0.0,0.0,22.226984,0.7979549,0.0,0.0,4.66880655,3.430476,1.65720117,45.34911,57.4536,1934.542,1913.29,0.0,0.13842237,0.08938536,0,0.0,0.0,0,251434330.0,21.25194502501664,4.668812145571613,3630780547.7010026,11.274,114.316,49304.69959452648,3655.0,0.581895,79.0,0.17416953752155562,0.23754841588878012
0.375811385165683,6372745408335052941,AIS,45.17960393118015,57.83495028175744,1,0.5980404,GALEX J030043.1+575005,107.0,0.0,0.0,0.0,21.2141342,0.4933236,0.0,0.0,11.86713,5.39073229,1.672223,44.59852,58.3481,1929.352,1909.904,0.0,0.351840734,0.4101275,32,0.0,0.0,0,251496897.0,22.54868310994098,11.867146943586402,3630780547.7010026,12.645,115.036,13947.241377125336,3183.0,0.370804,79.0,0.0747896540978498,0.0069861867437476044
1.44897044860462,6372850897027861696,AIS,45.52442665548343,54.40716964424345,2,0.423507482,GALEX J030205.8+542425,251.0,251.0,21.3989849,0.464618683,0.0,0.0,10.00939,4.28227425,0.0,0.0,1.03034294,45.60826,54.82789,1942.906,1826.243,0.0,0.0,0.0,0,0.0929834545,0.0973427743,0,251546956.0,86.9382269162772,3630780547.7010026,10.009353788453447,12.622,155.421,14245.848355952152,3388.0,0.474898,79.0,0.11090852935751841,0.02873459565276077
0.0069892297462302655,6372745443768534924,AIS,47.32318728371027,54.76522782112551,1,0.04797221,GALEX J030917.5+544554,494.0,494.0,0.0,0.0,19.895401,0.0656185448,0.0,0.0,39.9796371,2.41565871,1.2868017,47.37075,54.72589,1899.527,1898.754,0.0,1.18532991,1.16240931,17,0.0,0.0,0,251818063.0,0.4193537847738159,39.97970635818485,3630780547.7010026,10.913,155.87,68752.47187148701,4901.92,0.802,79.0,0.11080674672157376,0.26321520478203275
0.005882475358961567,6373413939322029487,AIS,15.64166295137535,58.70005431743274,1,0.4063604,GALEX J010234.0+584200,103.05,0.0,0.0,0.0,18.03167,0.065944,0.0,0.0,222.500748,13.5106716,0.650427,14.89855,58.82904,1953.192,1918.396,0.0,6.59677839,6.989262,0,0.0,0.0,0,252100187.0,0.352948521537694,222.50101680543042,3630780547.7010026,10.745,213.674,80257.99704079202,5606.0,0.992,79.0,0.0,0.0
0.0011757775011282188,6372850945345193423,AIS,50.59135237044294,49.1410208977012,1,0.0554321446,GALEX J032221.9+490827,110.0,0.0,0.0,0.0,17.2333622,0.0538736135,0.0,0.0,464.1458,23.0250587,0.661104143,50.52831,49.17808,1923.472,1913.407,0.0,13.7611542,14.4124517,136,0.0,0.0,0,252808469.0,0.07054665006769313,464.1465428483688,3630780547.7010026,10.169,178.736,136423.22662259915,5307.0,0.913,79.0,0.1510359641159251,0.03670946113427439
0.06423286991226981,6372850945345195171,AIS,50.70283978931108,49.65572508779032,1,0.4909546,GALEX J032248.6+493920,110.0,0.0,0.0,0.0,21.64891,0.487170637,0.0,0.0,7.951255,3.56686735,0.6104803,50.52831,49.17808,1923.472,1913.407,0.0,0.235741526,0.05397875,1,0.0,0.0,0,252809289.0,3.8539721947361887,7.951260827894848,3630780547.7010026,12.535,181.578,15434.349028804303,3396.0,0.54439,79.0,0.11198092176888381,0.0094245107797284
